0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
"[{2: 0.30677075299192791, 3: 0.032426528604769113, 4: -0.032820421792087849, 5: -0.059231016821783354, 6: -0.063476442380718048, 7: 0.033642421639508834, 8: 0.0035368718686179558, 9: 0.60296061909105259, 10: 0.73617802991657766, 11: 0.55919499464564604, 12: 0.7073243015934555, 13: 0.44584474629765852, 14: 0.52170523801559454, 15: 0.67061272892798129, 16: 0.77238573854722703, 17: 0.76844123555012545, 18: 0.73604703431435003, 19: 0.75975459639818521, 20: 0.80472839371171212, 21: 0.39722900382971077, 22: 0.57134125596051111, 23: 0.17324818913996418, 24: 0.26205367849001543, 25: 0.052756369131250307, 26: 0.040957890260414381, 27: 0.2320524186061042, 28: 0.27514279952862647, 29: 0.17467865103895075}]","[{1: 0.30677075299192785, 3: 0.72601137275202265, 4: 0.65496407328458606, 5: 0.4559759300243324, 6: 0.74509479067623519, 7: 0.51466635626498547, 8: 0.36297671740414739, 9: 0.66467221137226651, 10: 0.49560866185245128, 11: 0.68897718384944662, 12: 0.20284047468842442, 13: 0.51043865738914052, 14: 0.51636468778409417, 15: 0.36959860336258327, 16: 0.16371582953345254, 17: 0.16739438978857235, 18: 0.58910788283661064, 19: 0.37327782288723071, 20: 0.091622775363592951, 21: 0.76276143367841109, 22: 0.72674615908351492, 23: 0.77542947507527693, 24: 0.74679235046729464, 25: 0.66812762205193632, 26: 0.71481079465928943, 27: -0.24194623378429719, 28: -0.30029693828285292, 29: -0.2500959619918473}]","[{1: 0.032426528604769113, 2: 0.72601137275202254, 4: 0.73249012869810004, 5: 0.52119476751808924, 6: 0.80759166063938892, 7: 0.52022861540910137, 8: 0.36654633186262314, 9: 0.48448754221755247, 10: 0.24985488428625713, 11: 0.44348004265990948, 12: 0.004337523759653376, 13: 0.33542145034687071, 14: 0.35243073047377332, 15: 0.1108878268161459, 16: -0.076627417415848428, 17: -0.09722802535357819, 18: 0.35060621113657547, 19: 0.061668982569150876, 20: -0.16323548017810691, 21: 0.52804713101848444, 22: 0.44485233817005176, 23: 0.66068210777777103, 24: 0.60242035610651201, 25: 0.7139433405610327, 26: 0.67896961542279677, 27: -0.35179855806237037, 28: -0.42987377543682981, 29: -0.32526904887483898}]","[{1: -0.032820421792087842, 2: 0.65496407328458595, 3: 0.73249012869809993, 5: 0.52776021425919373, 6: 0.792218269972084, 7: 0.52908040580577653, 8: 0.3802347087616943, 9: 0.30260857350133769, 10: 0.1221110001919582, 11: 0.33082428389334567, 12: -0.04435393582237504, 13: 0.23620538603474048, 14: 0.25019273920381319, 15: 0.0043405876663078768, 16: -0.13470690278546887, 17: -0.15979668965452465, 18: 0.26653967384413729, 19: 0.022512082289290539, 20: -0.15789175122405075, 21: 0.43897391836607813, 22: 0.37688714665612277, 23: 0.62160765017821196, 24: 0.5640681125649617, 25: 0.69913245869387264, 26: 0.68837044125577884, 27: -0.37094132792460116, 28: -0.39761226741912226, 29: -0.31818236757624313}]","[{1: -0.059231016821783354, 2: 0.45597593002433234, 3: 0.52119476751808924, 4: 0.52776021425919373, 6: 0.56932158714658188, 7: 0.38451976625418555, 8: 0.28036500288600236, 9: 0.19273568199815361, 10: 0.058243540992991776, 11: 0.22015937328935919, 12: -0.065323107853685211, 13: 0.15543608228372235, 14: 0.16056970025919792, 15: -0.020578997783899874, 16: -0.12381127268867642, 17: -0.14003635791596367, 18: 0.17012009992929561, 19: -0.0082438875694988249, 20: -0.1354037485804569, 21: 0.30473223512032077, 22: 0.25621032514174519, 23: 0.4429662228928985, 24: 0.39927911332407739, 25: 0.50412566786943136, 26: 0.50092757523593112, 27: -0.26975642324842469, 28: -0.28156181247189788, 29: -0.22729013146794502}]","[{1: -0.063476442380718048, 2: 0.74509479067623519, 3: 0.80759166063938903, 4: 0.792218269972084, 5: 0.56932158714658188, 7: 0.58398797081920739, 8: 0.42398095524751311, 9: 0.32262775036595687, 10: 0.11719054001408047, 11: 0.36021552401841422, 12: -0.072979004106992623, 13: 0.24301410701312459, 14: 0.25242539157657029, 15: -0.018974446946544706, 16: -0.18229818175172219, 17: -0.20649179403311305, 18: 0.2601542157871215, 19: 0.0021710401538181366, 20: -0.21305848346155984, 21: 0.47773093364705577, 22: 0.40168301069874229, 23: 0.67865068065135492, 24: 0.61183563950891151, 25: 0.76526399522033661, 26: 0.7594405196918409, 27: -0.42073847380062501, 28: -0.46018941913591727, 29: -0.36588388279959633}]","[{1: 0.033642421639508834, 2: 0.51466635626498547, 3: 0.52022861540910137, 4: 0.52908040580577653, 5: 0.38451976625418549, 6: 0.58398797081920739, 8: 0.29842525884612864, 9: 0.26522858290422929, 10: 0.13509384741685912, 11: 0.29218493372962884, 12: 0.00071863577818952174, 13: 0.20673456547879904, 14: 0.22038195388121037, 15: 0.052688876931567229, 16: -0.051130269385608156, 17: -0.0706971914524573, 18: 0.24750796233337644, 19: 0.083399324545763112, 20: -0.061205925506292773, 21: 0.36416688319273577, 22: 0.33544723699964341, 23: 0.47976733217331136, 24: 0.44741839716394016, 25: 0.52305523325540892, 26: 0.54447839849112023, 27: -0.25526607571577242, 28: -0.26416081541494707, 29: -0.21944047269252182}]","[{1: 0.0035368718686179562, 2: 0.36297671740414739, 3: 0.3665463318626232, 4: 0.38023470876169435, 5: 0.28036500288600236, 6: 0.42398095524751306, 7: 0.29842525884612864, 9: 0.14831928048428542, 10: 0.064165218988683173, 11: 0.18729063590921241, 12: -0.015519336793211316, 13: 0.13398460254381356, 14: 0.12806051646770869, 15: 0.0077437388893724871, 16: -0.067277112360877633, 17: -0.08191404937636608, 18: 0.15220933857113836, 19: 0.033234562324476795, 20: -0.065460957726843474, 21: 0.24708824516205471, 22: 0.21843748979505065, 23: 0.33913104711518016, 24: 0.31148922404267315, 25: 0.36373765393964791, 26: 0.3950749874221115, 27: -0.1946780578275556, 28: -0.20082387439865457, 29: -0.16227314261219047}]","[{1: 0.60296061909105259, 2: 0.6646722113722664, 3: 0.48448754221755247, 4: 0.30260857350133769, 5: 0.19273568199815361, 6: 0.32262775036595687, 7: 0.26522858290422929, 8: 0.14831928048428544, 10: 0.80590981186989052, 11: 0.81514431828124412, 12: 0.44797680166895609, 13: 0.606936609705374, 14: 0.68019709841749254, 15: 0.70596503817648837, 16: 0.4754786612695901, 17: 0.49887483318614934, 18: 0.75460797660867684, 19: 0.56433824793934961, 20: 0.31738305183046717, 21: 0.74224613314241039, 22: 0.73952623813543905, 23: 0.52970890859589004, 24: 0.56154804647036494, 25: 0.36612424235295787, 26: 0.3612206313568323, 27: 0.016495724949100635, 28: -0.052820743995965778, 29: -0.055351544149693718}]","[{1: 0.73617802991657766, 2: 0.49560866185245128, 3: 0.24985488428625713, 4: 0.1221110001919582, 5: 0.058243540992991776, 6: 0.11719054001408047, 7: 0.13509384741685912, 8: 0.064165218988683159, 9: 0.80590981186989052, 11: 0.71527551914885479, 12: 0.62547557244348329, 13: 0.5753136152007271, 14: 0.64956741487612402, 15: 0.75560249242585309, 16: 0.62402072310770862, 17: 0.61237732323374217, 18: 0.74870802609793607, 19: 0.70151835591000089, 20: 0.53676517365771037, 21: 0.61559279185413829, 22: 0.70686286043418989, 23: 0.36355295753654793, 24: 0.42560151079269382, 25: 0.20575909414290031, 26: 0.19922517599547029, 27: 0.16563787945830477, 28: 0.16773269092704565, 29: 0.09236043682133227}]","[{1: 0.55919499464564604, 2: 0.68897718384944673, 3: 0.44348004265990953, 4: 0.33082428389334567, 5: 0.22015937328935919, 6: 0.36021552401841422, 7: 0.29218493372962884, 8: 0.18729063590921241, 9: 0.81514431828124412, 10: 0.71527551914885501, 12: 0.40298120770011325, 13: 0.5614417222322905, 14: 0.60617112373017235, 15: 0.61612130350241445, 16: 0.43932312695681802, 17: 0.47499432814592296, 18: 0.75403894662410331, 19: 0.61648678572222504, 20: 0.38279620089160044, 21: 0.74704147537541166, 22: 0.79853637100543318, 23: 0.58175458061369978, 24: 0.62997363149542718, 25: 0.39533262182356932, 26: 0.41958894506554129, 27: -0.015099248650586228, 28: -0.021525730762166264, 29: -0.071957296913550836}]","[{1: 0.7073243015934555, 2: 0.20284047468842439, 3: 0.004337523759653376, 4: -0.04435393582237504, 5: -0.065323107853685211, 6: -0.072979004106992623, 7: 0.00071863577818952174, 8: -0.015519336793211318, 9: 0.44797680166895609, 10: 0.6254755724434834, 11: 0.4029812077001132, 13: 0.36980394327505273, 14: 0.41935567999890383, 15: 0.5016290153776034, 16: 0.55463777838343065, 17: 0.50650648051671665, 18: 0.54415988636327939, 19: 0.58636861615326463, 20: 0.59648635034514974, 21: 0.25426126992836856, 22: 0.407283119021847, 23: 0.084403715963614179, 24: 0.15299053774503504, 25: 0.019219645178469136, 26: -0.0042199177708942513, 27: 0.18644847833437189, 28: 0.21808804768657819, 29: 0.15249095925617712}]","[{1: 0.44584474629765847, 2: 0.51043865738914052, 3: 0.33542145034687071, 4: 0.23620538603474045, 5: 0.15543608228372235, 6: 0.24301410701312456, 7: 0.20673456547879904, 8: 0.13398460254381356, 9: 0.606936609705374, 10: 0.5753136152007271, 11: 0.5614417222322905, 12: 0.36980394327505273, 14: 0.54337972663604839, 15: 0.57631765294479653, 16: 0.42658640851496893, 17: 0.41688322025199942, 18: 0.56457851077298371, 19: 0.49675887484773096, 20: 0.2930440931831842, 21: 0.58535305587276842, 22: 0.59532950016678099, 23: 0.43027237252524914, 24: 0.44382714943393153, 25: 0.28270617461900599, 26: 0.32248992113610359, 27: 0.092002423727299582, 28: 0.054298011460095524, 29: 0.022740782328888647}]","[{1: 0.52170523801559454, 2: 0.51636468778409417, 3: 0.35243073047377327, 4: 0.25019273920381313, 5: 0.16056970025919792, 6: 0.25242539157657035, 7: 0.22038195388121037, 8: 0.12806051646770869, 9: 0.68019709841749265, 10: 0.64956741487612391, 11: 0.60617112373017223, 12: 0.41935567999890383, 13: 0.54337972663604839, 15: 0.61963391284673031, 16: 0.47604929398997969, 17: 0.46533429939512955, 18: 0.62724716269362679, 19: 0.54778256524390501, 20: 0.36187070774092822, 21: 0.59722469078152607, 22: 0.62745269567388218, 23: 0.42780887385058436, 24: 0.45720958699037717, 25: 0.30791663749428583, 26: 0.31310231816335415, 27: 0.088546202576901129, 28: 0.07812985142691059, 29: 0.026332170249502081}]","[{1: 0.67061272892798129, 2: 0.36959860336258321, 3: 0.1108878268161459, 4: 0.0043405876663078768, 5: -0.020578997783899874, 6: -0.018974446946544706, 7: 0.052688876931567236, 8: 0.007743738889372488, 9: 0.70596503817648837, 10: 0.75560249242585309, 11: 0.61612130350241434, 12: 0.50162901537760352, 13: 0.57631765294479653, 14: 0.61963391284673019, 16: 0.71021097913722264, 17: 0.71048515105778975, 18: 0.68040980305938892, 19: 0.72660486946328806, 20: 0.545980787206226, 21: 0.5804345624889955, 22: 0.64918719629020427, 23: 0.27964274993724897, 24: 0.34743136620862608, 25: 0.090748253046486829, 26: 0.11985191244717452, 27: 0.40017879823063579, 28: 0.41912633670034488, 29: 0.28301447346017156}]","[{1: 0.77238573854722692, 2: 0.16371582953345251, 3: -0.076627417415848428, 4: -0.13470690278546887, 5: -0.12381127268867642, 6: -0.18229818175172222, 7: -0.051130269385608156, 8: -0.067277112360877633, 9: 0.4754786612695901, 10: 0.62402072310770851, 11: 0.43932312695681802, 12: 0.55463777838343065, 13: 0.42658640851496887, 14: 0.47604929398997969, 15: 0.71021097913722264, 17: 0.8508280316316742, 18: 0.63489637224654216, 19: 0.72849921767837067, 20: 0.78660044189203537, 21: 0.34225921953906435, 22: 0.49068782030920099, 23: 0.083716308756417557, 24: 0.17275218330028672, 25: -0.050605951526634843, 26: -0.044926033611638209, 27: 0.39196928391241509, 28: 0.43564663189799191, 29: 0.2937958844643771}]","[{1: 0.76844123555012556, 2: 0.16739438978857235, 3: -0.097228025353578218, 4: -0.15979668965452465, 5: -0.14003635791596367, 6: -0.20649179403311302, 7: -0.0706971914524573, 8: -0.08191404937636608, 9: 0.49887483318614934, 10: 0.61237732323374217, 11: 0.47499432814592296, 12: 0.50650648051671654, 13: 0.41688322025199936, 14: 0.4653342993951296, 15: 0.71048515105778975, 16: 0.8508280316316742, 18: 0.64497894426474567, 19: 0.72974195296148137, 20: 0.81335982638780324, 21: 0.38330321503676729, 22: 0.51182992110709369, 23: 0.098906915870862797, 24: 0.19781335357799917, 25: -0.071842880482135232, 26: -0.06828015074772624, 27: 0.39888879010601358, 28: 0.42214053248127414, 29: 0.28731157917507882}]","[{1: 0.73604703431435003, 2: 0.58910788283661053, 3: 0.35060621113657547, 4: 0.26653967384413729, 5: 0.17012009992929558, 6: 0.2601542157871215, 7: 0.24750796233337644, 8: 0.15220933857113836, 9: 0.75460797660867684, 10: 0.74870802609793607, 11: 0.75403894662410331, 12: 0.54415988636327939, 13: 0.56457851077298371, 14: 0.62724716269362679, 15: 0.68040980305938892, 16: 0.63489637224654205, 17: 0.64497894426474567, 19: 0.74590825088151536, 20: 0.62818410879767816, 21: 0.64951546453395859, 22: 0.7822262988323071, 23: 0.4885624930117215, 24: 0.56330532974379666, 25: 0.34151486512602058, 26: 0.34499908546995184, 27: 0.095665009377561949, 28: 0.13991867819138026, 29: 0.038923110829936332}]","[{1: 0.75975459639818521, 2: 0.37327782288723071, 3: 0.061668982569150876, 4: 0.022512082289290539, 5: -0.0082438875694988249, 6: 0.002171040153818137, 7: 0.083399324545763112, 8: 0.033234562324476795, 9: 0.56433824793934961, 10: 0.70151835591000089, 11: 0.61648678572222515, 12: 0.58636861615326452, 13: 0.4967588748477309, 14: 0.54778256524390501, 15: 0.72660486946328806, 16: 0.72849921767837067, 17: 0.72974195296148137, 18: 0.74590825088151536, 20: 0.75230963046236199, 21: 0.51103418141822221, 22: 0.70108792569888678, 23: 0.28559449478481541, 24: 0.39188688876036126, 25: 0.11327520522930316, 26: 0.14408875686819653, 27: 0.28307964675507208, 28: 0.38595983910451964, 29: 0.20473206892995902}]","[{1: 0.80472839371171212, 2: 0.091622775363592965, 3: -0.16323548017810691, 4: -0.15789175122405075, 5: -0.13540374858045692, 6: -0.21305848346155987, 7: -0.061205925506292773, 8: -0.065460957726843474, 9: 0.31738305183046711, 10: 0.53676517365771037, 11: 0.38279620089160038, 12: 0.59648635034514985, 13: 0.29304409318318414, 14: 0.36187070774092822, 15: 0.545980787206226, 16: 0.78660044189203537, 17: 0.81335982638780335, 18: 0.62818410879767816, 19: 0.7523096304623621, 21: 0.22056420396908219, 22: 0.46007142338695695, 23: 0.035848626531388483, 24: 0.15142811133015713, 25: -0.067784928199720332, 26: -0.078133672298128634, 27: 0.31020394522055122, 28: 0.44249954654099977, 29: 0.25835305816969784}]","[{1: 0.39722900382971071, 2: 0.76276143367841109, 3: 0.52804713101848444, 4: 0.43897391836607813, 5: 0.30473223512032077, 6: 0.47773093364705577, 7: 0.36416688319273577, 8: 0.24708824516205471, 9: 0.74224613314241039, 10: 0.6155927918541384, 11: 0.74704147537541155, 12: 0.25426126992836862, 13: 0.58535305587276842, 14: 0.59722469078152607, 15: 0.5804345624889955, 16: 0.34225921953906435, 17: 0.38330321503676729, 18: 0.64951546453395859, 19: 0.51103418141822221, 20: 0.22056420396908216, 22: 0.79077391198609115, 23: 0.69247701203975309, 24: 0.6917885436534893, 25: 0.48765119735522588, 26: 0.5390363697459104, 27: -0.052132383253291295, 28: -0.10085540394453464, 29: -0.10531138719586453}]","[{1: 0.57134125596051111, 2: 0.72674615908351481, 3: 0.44485233817005176, 4: 0.37688714665612277, 5: 0.25621032514174519, 6: 0.40168301069874229, 7: 0.33544723699964341, 8: 0.21843748979505065, 9: 0.73952623813543905, 10: 0.70686286043418978, 11: 0.79853637100543329, 12: 0.40728311902184705, 13: 0.59532950016678099, 14: 0.62745269567388207, 15: 0.64918719629020438, 16: 0.49068782030920094, 17: 0.51182992110709369, 18: 0.78222629883230721, 19: 0.70108792569888678, 20: 0.46007142338695689, 21: 0.79077391198609115, 23: 0.6431206143824959, 24: 0.69916630486459108, 25: 0.44588675695754287, 26: 0.49021633457750768, 27: 0.021079014891525381, 28: 0.052224596796337397, 29: -0.03387631566672749}]","[{1: 0.17324818913996415, 2: 0.77542947507527693, 3: 0.66068210777777103, 4: 0.62160765017821196, 5: 0.44296622289289855, 6: 0.67865068065135492, 7: 0.47976733217331136, 8: 0.33913104711518016, 9: 0.52970890859588993, 10: 0.36355295753654793, 11: 0.58175458061369978, 12: 0.084403715963614179, 13: 0.43027237252524908, 14: 0.42780887385058441, 15: 0.27964274993724902, 16: 0.083716308756417557, 17: 0.098906915870862797, 18: 0.4885624930117215, 19: 0.28559449478481541, 20: 0.035848626531388483, 21: 0.69247701203975298, 22: 0.64312061438249601, 24: 0.70188787562237154, 25: 0.63694359350157825, 26: 0.67294380673692378, 27: -0.24924212045046923, 28: -0.27885446524592555, 29: -0.24441987189364212}]","[{1: 0.26205367849001543, 2: 0.74679235046729464, 3: 0.60242035610651201, 4: 0.5640681125649617, 5: 0.39927911332407734, 6: 0.61183563950891151, 7: 0.44741839716394022, 8: 0.31148922404267321, 9: 0.56154804647036494, 10: 0.42560151079269382, 11: 0.62997363149542718, 12: 0.15299053774503504, 13: 0.44382714943393153, 14: 0.45720958699037717, 15: 0.34743136620862614, 16: 0.17275218330028674, 17: 0.19781335357799917, 18: 0.56330532974379655, 19: 0.39188688876036126, 20: 0.15142811133015713, 21: 0.6917885436534893, 22: 0.69916630486459108, 23: 0.70188787562237154, 25: 0.58817460635327501, 26: 0.62134587704289035, 27: -0.17572525180659521, 28: -0.18518153038845042, 29: -0.18700618317477147}]","[{1: 0.052756369131250307, 2: 0.66812762205193632, 3: 0.71394334056103259, 4: 0.69913245869387253, 5: 0.50412566786943147, 6: 0.76526399522033661, 7: 0.52305523325540892, 8: 0.36373765393964785, 9: 0.36612424235295793, 10: 0.20575909414290031, 11: 0.39533262182356932, 12: 0.019219645178469136, 13: 0.28270617461900599, 14: 0.30791663749428583, 15: 0.090748253046486829, 16: -0.05060595152663485, 17: -0.071842880482135232, 18: 0.34151486512602053, 19: 0.11327520522930318, 20: -0.067784928199720332, 21: 0.48765119735522583, 22: 0.44588675695754287, 23: 0.63694359350157825, 24: 0.58817460635327501, 26: 0.67033157955654576, 27: -0.33617977046092345, 28: -0.34034853171949137, 29: -0.29260304143119564}]","[{1: 0.040957890260414374, 2: 0.71481079465928932, 3: 0.67896961542279677, 4: 0.68837044125577884, 5: 0.50092757523593112, 6: 0.75944051969184079, 7: 0.54447839849112023, 8: 0.39507498742211145, 9: 0.3612206313568323, 10: 0.19922517599547029, 11: 0.41958894506554129, 12: -0.0042199177708942513, 13: 0.32248992113610359, 14: 0.31310231816335415, 15: 0.11985191244717452, 16: -0.044926033611638209, 17: -0.06828015074772624, 18: 0.34499908546995189, 19: 0.1440887568681965, 20: -0.078133672298128634, 21: 0.5390363697459104, 22: 0.49021633457750768, 23: 0.67294380673692378, 24: 0.62134587704289046, 25: 0.67033157955654576, 27: -0.29361136478073335, 28: -0.30759526366031614, 29: -0.26109242140892014}]","[{1: 0.2320524186061042, 2: -0.24194623378429719, 3: -0.35179855806237037, 4: -0.37094132792460122, 5: -0.26975642324842464, 6: -0.42073847380062496, 7: -0.25526607571577242, 8: -0.19467805782755562, 9: 0.016495724949100631, 10: 0.16563787945830477, 11: -0.015099248650586228, 12: 0.18644847833437189, 13: 0.092002423727299568, 14: 0.088546202576901142, 15: 0.40017879823063579, 16: 0.39196928391241509, 17: 0.39888879010601352, 18: 0.095665009377561949, 19: 0.28307964675507208, 20: 0.31020394522055122, 21: -0.052132383253291295, 22: 0.021079014891525378, 23: -0.24924212045046926, 24: -0.17572525180659521, 25: -0.33617977046092351, 26: -0.29361136478073341, 28: 0.69572952202460581, 29: 0.58376890729860831}]","[{1: 0.27514279952862647, 2: -0.30029693828285292, 3: -0.42987377543682981, 4: -0.39761226741912226, 5: -0.28156181247189788, 6: -0.46018941913591732, 7: -0.26416081541494701, 8: -0.20082387439865457, 9: -0.052820743995965778, 10: 0.16773269092704565, 11: -0.021525730762166264, 12: 0.21808804768657819, 13: 0.054298011460095531, 14: 0.07812985142691059, 15: 0.41912633670034488, 16: 0.43564663189799196, 17: 0.4221405324812742, 18: 0.13991867819138026, 19: 0.38595983910451964, 20: 0.44249954654099977, 21: -0.10085540394453463, 22: 0.052224596796337397, 23: -0.27885446524592555, 24: -0.18518153038845042, 25: -0.34034853171949137, 26: -0.30759526366031614, 27: 0.69572952202460581, 29: 0.60285785614918774}]","[{1: 0.17467865103895072, 2: -0.2500959619918473, 3: -0.32526904887483898, 4: -0.31818236757624319, 5: -0.22729013146794502, 6: -0.36588388279959633, 7: -0.21944047269252182, 8: -0.16227314261219045, 9: -0.055351544149693718, 10: 0.09236043682133227, 11: -0.071957296913550836, 12: 0.15249095925617712, 13: 0.022740782328888647, 14: 0.026332170249502084, 15: 0.28301447346017161, 16: 0.2937958844643771, 17: 0.28731157917507882, 18: 0.038923110829936332, 19: 0.20473206892995902, 20: 0.25835305816969789, 21: -0.10531138719586454, 22: -0.033876315666727483, 23: -0.24441987189364212, 24: -0.1870061831747715, 25: -0.29260304143119564, 26: -0.26109242140892014, 27: 0.58376890729860842, 28: 0.60285785614918774}]"
